Loan Amount,Loan-to-Value Ratio,Intro Rate Period,Property Value,Income,Debt-to-Income Ratio,Term 360,Conforming,Race,Ethnicity,Sex,Interest Rate
195000.0,0.965,0.0,205000.0,56000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.05125
235000.0,0.8,0.0,295000.0,80000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.04875
195000.0,0.98151,0.0,195000.0,106000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.04875
485000.0,0.8,0.0,615000.0,98000.0,0.45,1.0,1.0,Asian,Non-Hispanic,Male,0.0425
275000.0,0.965,0.0,285000.0,60000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.0399
285000.0,0.9,0.0,315000.0,102000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.04375
85000.0,0.965,0.0,85000.0,45000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04625
215000.0,0.7,0.0,295000.0,68000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04625
155000.0,0.8,0.0,195000.0,120000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.0475
65000.0,0.965,0.0,65000.0,42000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.0575
255000.0,1.0033,0.0,265000.0,71000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.0525
185000.0,0.93831,0.0,195000.0,44000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04
45000.0,0.26398,0.0,165000.0,22000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0499
165000.0,1.0,0.0,165000.0,34000.0,0.41,1.0,1.0,Black,Non-Hispanic,Male,0.055
125000.0,0.62764,0.0,195000.0,117000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.0425
175000.0,0.8499,0.0,205000.0,77000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
135000.0,0.8,0.0,175000.0,82000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.0475
195000.0,0.95,0.0,205000.0,48000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.045
75000.0,0.965,0.0,75000.0,45000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.04375
255000.0,0.97,0.0,265000.0,80000.0,0.44,1.0,1.0,Black,Non-Hispanic,Female,0.0525
165000.0,0.75,0.0,225000.0,57000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04125
185000.0,1.0045,0.0,185000.0,52000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.045
215000.0,0.8,0.0,275000.0,42000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.045
295000.0,0.8,0.0,365000.0,109000.0,0.49,1.0,1.0,Asian,Non-Hispanic,Male,0.0475
365000.0,0.64476,0.0,565000.0,152000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04375
195000.0,0.965,0.0,195000.0,38000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.04875
505000.0,0.965,0.0,525000.0,92000.0,0.48,1.0,1.0,Black,Non-Hispanic,Female,0.0475
265000.0,0.9,0.0,295000.0,76000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.0475
385000.0,0.95,0.0,405000.0,154000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.04625
305000.0,0.95,0.0,325000.0,65000.0,0.39,1.0,1.0,Asian,Non-Hispanic,Female,0.0425
585000.0,0.69997,0.0,835000.0,120000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Male,0.04
175000.0,0.56667,0.0,335000.0,59000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04875
165000.0,0.965,0.0,165000.0,76000.0,0.37,1.0,1.0,White,Hispanic,Male,0.04875
205000.0,0.95,0.0,215000.0,57000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.04625
185000.0,0.965,0.0,195000.0,58000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.04375
165000.0,0.8,0.0,205000.0,33000.0,0.4,1.0,1.0,White,Non-Hispanic,Female,0.0475
255000.0,1.0,0.0,255000.0,52000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04125
145000.0,0.9648,0.0,145000.0,37000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.05625
245000.0,0.8,0.0,305000.0,120000.0,0.25,0.0,1.0,White,Non-Hispanic,Female,0.0425
375000.0,0.9696,0.0,385000.0,138000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.0475
145000.0,0.6366499999999999,0.0,215000.0,87000.0,0.25,0.0,1.0,White,Non-Hispanic,Male,0.03875
115000.0,1.0101,0.0,115000.0,41000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.0525
125000.0,0.8,0.0,165000.0,58000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04875
205000.0,1.0,0.0,205000.0,94000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
115000.0,0.95,0.0,125000.0,71000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05
95000.0,0.8,0.0,125000.0,44000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.05
295000.0,0.79452,0.0,375000.0,64000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.04875
165000.0,0.97,0.0,175000.0,70000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.0425
685000.0,0.8,0.0,855000.0,250000.0,0.33,1.0,0.0,White,Non-Hispanic,Male,0.0425
305000.0,0.9819,0.0,315000.0,100000.0,0.42,1.0,1.0,Black,Non-Hispanic,Male,0.05
605000.0,0.6960500000000001,0.0,865000.0,133000.0,0.43,1.0,0.0,Asian,Non-Hispanic,Male,0.04375
145000.0,0.94,0.0,155000.0,50000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
175000.0,0.965,0.0,175000.0,42000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.04625
355000.0,0.8,0.0,445000.0,110000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04
365000.0,1.0,0.0,355000.0,104000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.045
175000.0,1.0,84.0,175000.0,108000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
155000.0,1.0214,0.0,155000.0,48000.0,0.4,1.0,1.0,Black,Non-Hispanic,Female,0.045
315000.0,1.0,0.0,315000.0,265000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
95000.0,1.0,0.0,105000.0,30000.0,0.43,1.0,1.0,White,Non-Hispanic,Female,0.05625
185000.0,0.97,0.0,195000.0,54000.0,0.43,1.0,1.0,Black,Non-Hispanic,Female,0.04
135000.0,0.9281,0.0,135000.0,33000.0,0.33,1.0,1.0,White,Hispanic,Female,0.04
195000.0,0.97,0.0,205000.0,47000.0,0.4,1.0,1.0,White,Hispanic,Female,0.0499
405000.0,1.0,0.0,405000.0,181000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
195000.0,0.977,0.0,195000.0,69000.0,0.44,1.0,1.0,Black,Non-Hispanic,Female,0.05625
585000.0,0.95,0.0,615000.0,132000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.0475
305000.0,0.95,0.0,325000.0,100000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0475
205000.0,0.95,0.0,215000.0,130000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0475
205000.0,0.97,0.0,215000.0,73000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04875
315000.0,1.033,0.0,305000.0,93000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.045
135000.0,0.965,0.0,135000.0,30000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.05
495000.0,0.63,0.0,795000.0,97000.0,0.41,1.0,1.0,Asian,Non-Hispanic,Female,0.0425
55000.0,0.9649,0.0,55000.0,48000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.05125
235000.0,0.8973,0.0,255000.0,149000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.05
355000.0,0.965,0.0,355000.0,93000.0,0.46,1.0,1.0,Asian,Non-Hispanic,Female,0.05125
245000.0,0.8,0.0,315000.0,175000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.04625
145000.0,0.95,0.0,155000.0,55000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.045
115000.0,0.74,0.0,155000.0,42000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0475
85000.0,0.965,0.0,85000.0,49000.0,0.42,1.0,1.0,Black,Non-Hispanic,Male,0.03875
205000.0,1.0,0.0,195000.0,63000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04875
595000.0,0.85,0.0,785000.0,115000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.04625
75000.0,1.0325,0.0,85000.0,35000.0,0.25,1.0,1.0,Black,Non-Hispanic,Female,0.0475
175000.0,0.7961,0.0,225000.0,52000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.05375
135000.0,0.97,0.0,145000.0,41000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
305000.0,0.965,0.0,365000.0,94000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.0425
135000.0,0.965,0.0,135000.0,75000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.05125
405000.0,0.648,0.0,625000.0,88000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.03875
175000.0,0.97,0.0,185000.0,58000.0,0.45,1.0,1.0,Asian,Non-Hispanic,Male,0.04875
295000.0,0.8,0.0,365000.0,66000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0475
145000.0,0.9964,0.0,145000.0,52000.0,0.39,1.0,1.0,Black,Non-Hispanic,Female,0.05
115000.0,0.34098,0.0,345000.0,35000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0495
235000.0,0.965,0.0,245000.0,77000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.0463
155000.0,0.6,0.0,255000.0,50000.0,0.55,1.0,1.0,Asian,Non-Hispanic,Female,0.04375
445000.0,0.7898000000000001,0.0,565000.0,155000.0,0.25,1.0,1.0,White,Hispanic,Female,0.04375
615000.0,0.8,0.0,775000.0,205000.0,0.25,1.0,0.0,White,Non-Hispanic,Female,0.0425
265000.0,0.8,0.0,325000.0,51000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.0475
65000.0,0.9308,0.0,65000.0,38000.0,0.33,1.0,1.0,Black,Non-Hispanic,Female,0.0399
115000.0,1.0,120.0,115000.0,38000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04875
85000.0,0.31,0.0,285000.0,38000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.04625
495000.0,0.89998,0.0,545000.0,120000.0,0.38,1.0,1.0,White,Hispanic,Male,0.04
145000.0,0.7421099999999999,84.0,195000.0,58000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.04375
445000.0,0.8,0.0,565000.0,90000.0,0.43,1.0,1.0,Asian,Non-Hispanic,Male,0.04875
125000.0,0.965,0.0,135000.0,56000.0,0.49,1.0,1.0,White,Hispanic,Male,0.05125
145000.0,1.0,0.0,145000.0,79000.0,0.55,1.0,1.0,Asian,Non-Hispanic,Male,0.04625
75000.0,0.9978,0.0,75000.0,33000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04375
315000.0,0.8,0.0,395000.0,126000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
325000.0,0.8,0.0,405000.0,132000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.04375
135000.0,0.9,0.0,155000.0,76000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.03875
105000.0,0.8,0.0,125000.0,21000.0,0.49,1.0,1.0,White,Hispanic,Male,0.0475
565000.0,0.8,0.0,705000.0,110000.0,0.38,1.0,1.0,Asian,Non-Hispanic,Male,0.03875
155000.0,0.97,0.0,165000.0,75000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.05
335000.0,0.8,0.0,425000.0,98000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.04775
105000.0,0.9,0.0,115000.0,19000.0,0.47,1.0,1.0,Native american,Hispanic,Male,0.045
335000.0,0.95,0.0,355000.0,108000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
325000.0,1.0,0.0,315000.0,76000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.04625
105000.0,0.965,0.0,105000.0,39000.0,0.55,1.0,1.0,White,Hispanic,Male,0.045
255000.0,0.52,0.0,495000.0,125000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.04875
455000.0,0.944,0.0,485000.0,110000.0,0.45,1.0,1.0,Black,Non-Hispanic,Male,0.0475
55000.0,0.8,0.0,65000.0,21000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0475
335000.0,1.0,0.0,335000.0,81000.0,0.43,1.0,1.0,White,Hispanic,Female,0.0475
285000.0,0.95,0.0,305000.0,93000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.0388
285000.0,0.95,0.0,295000.0,70000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.04625
245000.0,0.8,0.0,305000.0,61000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.0475
255000.0,0.7998999999999999,0.0,315000.0,83000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.04625
75000.0,0.965,0.0,75000.0,37000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.0575
155000.0,0.5,0.0,305000.0,52000.0,0.49,1.0,1.0,White,Non-Hispanic,Female,0.0463
115000.0,0.9604,0.0,115000.0,37000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0399
305000.0,0.7415999999999999,0.0,405000.0,192000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05125
425000.0,0.95,0.0,455000.0,205000.0,0.33,1.0,1.0,Black,Non-Hispanic,Female,0.05125
425000.0,0.9,0.0,475000.0,169000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.05375
245000.0,0.8,0.0,315000.0,95000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.0475
205000.0,0.982,0.0,215000.0,63000.0,0.33,1.0,1.0,White,Hispanic,Male,0.0475
135000.0,0.965,0.0,145000.0,47000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.045
125000.0,1.0,0.0,125000.0,69000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.05375
135000.0,1.0185,0.0,135000.0,35000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.055
145000.0,0.97,0.0,155000.0,60000.0,0.36,0.0,1.0,White,Non-Hispanic,Male,0.03875
755000.0,1.0,0.0,755000.0,222000.0,0.42,1.0,0.0,White,Non-Hispanic,Male,0.0475
175000.0,1.0,0.0,175000.0,68000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.04125
325000.0,0.8,0.0,405000.0,96000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.0475
135000.0,0.95,0.0,135000.0,90000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.0475
215000.0,0.95,0.0,225000.0,65000.0,0.36,1.0,1.0,White,Hispanic,Female,0.04625
85000.0,0.37,0.0,245000.0,37000.0,0.47,1.0,1.0,White,Hispanic,Male,0.05375
215000.0,0.5316,0.0,395000.0,54000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.04875
125000.0,0.8,0.0,155000.0,44000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.04875
105000.0,1.02,0.0,105000.0,41000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.05375
285000.0,0.97,0.0,295000.0,89000.0,0.36,1.0,1.0,White,Non-Hispanic,Female,0.03875
915000.0,0.66912,120.0,1365000.0,200000.0,0.42,1.0,0.0,White,Non-Hispanic,Male,0.035
135000.0,0.8,0.0,165000.0,23000.0,0.46,1.0,1.0,White,Non-Hispanic,Female,0.0475
125000.0,0.8,0.0,155000.0,29000.0,0.46,1.0,1.0,White,Hispanic,Female,0.045
185000.0,0.97,0.0,195000.0,42000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.05125
55000.0,1.042,0.0,65000.0,24000.0,0.33,1.0,1.0,White,Hispanic,Male,0.045
185000.0,0.8,0.0,225000.0,44000.0,0.47,1.0,1.0,White,Non-Hispanic,Male,0.0475
135000.0,0.97,0.0,145000.0,148000.0,0.33,1.0,1.0,White,Hispanic,Male,0.0475
585000.0,0.55714,0.0,1055000.0,301000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.04
205000.0,0.9,0.0,225000.0,40000.0,0.36,1.0,1.0,White,Non-Hispanic,Male,0.0475
215000.0,0.97,0.0,225000.0,52000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.04875
305000.0,0.9,0.0,345000.0,50000.0,0.48,1.0,1.0,Asian,Non-Hispanic,Male,0.04375
225000.0,0.9818,0.0,225000.0,56000.0,0.47,1.0,1.0,Black,Non-Hispanic,Female,0.045
775000.0,0.8,120.0,975000.0,255000.0,0.41,1.0,0.0,White,Non-Hispanic,Male,0.034
285000.0,0.9818,0.0,285000.0,100000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0425
265000.0,1.0,0.0,255000.0,65000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.045
205000.0,1.0214,0.0,195000.0,55000.0,0.44,1.0,1.0,Black,Non-Hispanic,Male,0.045
455000.0,0.9342,0.0,485000.0,130000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.04625
205000.0,0.5784,0.0,355000.0,342000.0,0.1,1.0,1.0,White,Non-Hispanic,Female,0.05
445000.0,0.9455,0.0,555000.0,160000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.05375
105000.0,0.965,0.0,115000.0,48000.0,0.25,1.0,1.0,White,Hispanic,Male,0.055
165000.0,1.0,0.0,165000.0,27000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.03875
195000.0,0.97,0.0,205000.0,55000.0,0.47,1.0,1.0,Black,Non-Hispanic,Female,0.0475
335000.0,0.8,0.0,425000.0,105000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0475
235000.0,0.7365999999999999,0.0,315000.0,115000.0,0.33,0.0,1.0,White,Non-Hispanic,Female,0.04125
265000.0,0.9,0.0,295000.0,59000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.0449
415000.0,0.97,0.0,435000.0,83000.0,0.42,1.0,1.0,White,Non-Hispanic,Male,0.05
405000.0,0.85,0.0,475000.0,148000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.05
125000.0,1.0,0.0,125000.0,40000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.05125
155000.0,0.93,0.0,165000.0,34000.0,0.38,1.0,1.0,White,Non-Hispanic,Female,0.0475
235000.0,0.95,0.0,255000.0,157000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.03875
235000.0,0.97,0.0,245000.0,81000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.06375
105000.0,0.6677,0.0,165000.0,63000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.055
175000.0,0.7585,0.0,235000.0,38000.0,0.44,1.0,1.0,White,Non-Hispanic,Female,0.0425
455000.0,0.95,0.0,475000.0,138000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Male,0.04625
205000.0,0.97,0.0,205000.0,49000.0,0.39,1.0,1.0,White,Hispanic,Male,0.05625
185000.0,1.0,0.0,185000.0,40000.0,0.47,1.0,1.0,White,Non-Hispanic,Female,0.04625
165000.0,0.965,0.0,165000.0,37000.0,0.4,1.0,1.0,Native american,Non-Hispanic,Female,0.0525
65000.0,0.95,0.0,65000.0,64000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.045
95000.0,0.8,0.0,115000.0,78000.0,0.25,1.0,1.0,White,Hispanic,Female,0.0475
265000.0,0.97,0.0,265000.0,49000.0,0.42,1.0,1.0,White,Non-Hispanic,Female,0.0475
215000.0,0.8,0.0,265000.0,70000.0,0.4,1.0,1.0,Asian,Non-Hispanic,Female,0.0487999999999999
55000.0,0.24146,0.0,235000.0,29000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.04875
405000.0,1.0,0.0,395000.0,95000.0,0.48,1.0,1.0,Black,Non-Hispanic,Male,0.0425
95000.0,0.95,0.0,125000.0,32000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.05125
195000.0,1.0,0.0,195000.0,39000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.0499
225000.0,0.965,0.0,235000.0,74000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.0475
205000.0,0.9,0.0,235000.0,105000.0,0.46,1.0,1.0,White,Non-Hispanic,Male,0.04625
165000.0,0.965,0.0,165000.0,75000.0,0.49,1.0,1.0,White,Non-Hispanic,Male,0.045
205000.0,0.965,0.0,205000.0,88000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.04625
125000.0,0.965,0.0,125000.0,62000.0,0.55,1.0,1.0,White,Non-Hispanic,Female,0.0399
75000.0,0.97,0.0,85000.0,38000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.05375
75000.0,1.0284,0.0,75000.0,22000.0,0.55,1.0,1.0,White,Hispanic,Female,0.0525
225000.0,0.8654000000000001,0.0,265000.0,45000.0,0.41,1.0,1.0,White,Non-Hispanic,Male,0.045
675000.0,0.75,0.0,905000.0,312000.0,0.48,1.0,0.0,White,Non-Hispanic,Male,0.055
275000.0,0.965,0.0,285000.0,61000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.0425
205000.0,0.69204,0.0,285000.0,51000.0,0.37,1.0,1.0,White,Non-Hispanic,Male,0.0499
105000.0,0.8,60.0,135000.0,388000.0,0.25,1.0,1.0,White,Non-Hispanic,Male,0.0425
375000.0,0.8,0.0,475000.0,251000.0,0.33,1.0,1.0,Asian,Non-Hispanic,Male,0.04875
185000.0,0.9,0.0,215000.0,65000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.0475
125000.0,0.43259,0.0,275000.0,337000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.05125
145000.0,0.9498,0.0,165000.0,43000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.0425
215000.0,0.8,0.0,275000.0,39000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.04875
275000.0,1.0,0.0,275000.0,51000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.04875
165000.0,0.3902,85.0,415000.0,80000.0,0.25,1.0,1.0,Asian,Non-Hispanic,Female,0.04125
135000.0,1.0,0.0,135000.0,36000.0,0.4,1.0,1.0,White,Non-Hispanic,Male,0.03875
265000.0,0.9,0.0,315000.0,150000.0,0.43,1.0,1.0,White,Hispanic,Male,0.04875
355000.0,0.9,0.0,395000.0,70000.0,0.41,1.0,1.0,White,Hispanic,Female,0.0425
235000.0,0.95,0.0,245000.0,89000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04875
105000.0,0.965,0.0,105000.0,27000.0,0.55,1.0,1.0,Black,Non-Hispanic,Male,0.0475
445000.0,0.8,0.0,555000.0,161000.0,0.33,1.0,1.0,White,Non-Hispanic,Female,0.04875
275000.0,1.0,0.0,275000.0,57000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0525
235000.0,0.63514,0.0,375000.0,39000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.0425
195000.0,0.965,0.0,195000.0,54000.0,0.44,1.0,1.0,White,Hispanic,Female,0.045
585000.0,0.8,0.0,735000.0,113000.0,0.4,1.0,0.0,White,Non-Hispanic,Male,0.0425
265000.0,0.81,0.0,325000.0,69000.0,0.37,1.0,1.0,Asian,Non-Hispanic,Female,0.0499
235000.0,0.8,0.0,295000.0,76000.0,0.44,1.0,1.0,White,Non-Hispanic,Male,0.0499
105000.0,0.95,0.0,105000.0,65000.0,0.45,1.0,1.0,White,Non-Hispanic,Female,0.0475
145000.0,0.97,0.0,145000.0,72000.0,0.25,1.0,1.0,Black,Non-Hispanic,Female,0.03875
345000.0,0.8,0.0,425000.0,130000.0,0.1,1.0,1.0,Asian,Non-Hispanic,Female,0.045
145000.0,0.965,0.0,145000.0,40000.0,0.55,1.0,1.0,White,Non-Hispanic,Male,0.0475
275000.0,1.0,36.0,295000.0,135000.0,0.33,1.0,1.0,Black,Non-Hispanic,Male,0.045
415000.0,0.965,0.0,455000.0,98000.0,0.55,1.0,1.0,Black,Non-Hispanic,Female,0.05
335000.0,0.95,0.0,355000.0,113000.0,0.39,1.0,1.0,White,Non-Hispanic,Female,0.04125
455000.0,0.8902,0.0,505000.0,98000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.05125
185000.0,0.94734,0.0,185000.0,68000.0,0.47,1.0,1.0,Black,Non-Hispanic,Male,0.05
375000.0,0.9,0.0,425000.0,90000.0,0.33,1.0,1.0,White,Hispanic,Male,0.0475
585000.0,0.8,0.0,735000.0,109000.0,0.48,1.0,1.0,White,Non-Hispanic,Female,0.05375
935000.0,0.790892,0.0,1175000.0,325000.0,0.55,1.0,0.0,Asian,Non-Hispanic,Male,0.0475
135000.0,0.982,0.0,135000.0,64000.0,0.33,1.0,1.0,White,Hispanic,Male,0.04875
35000.0,0.94571,0.0,45000.0,31000.0,0.37,1.0,1.0,White,Non-Hispanic,Female,0.0575
375000.0,1.0,0.0,375000.0,75000.0,0.48,1.0,1.0,White,Hispanic,Female,0.0525
125000.0,0.9818861788617892,0.0,125000.0,27000.0,0.38,1.0,1.0,White,Hispanic,Male,0.0575
155000.0,1.03,0.0,155000.0,58000.0,0.47,1.0,1.0,Native american,Non-Hispanic,Male,0.055
235000.0,0.95,0.0,245000.0,82000.0,0.39,1.0,1.0,White,Non-Hispanic,Male,0.04625
165000.0,0.965,0.0,175000.0,44000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05125
155000.0,1.0,0.0,155000.0,51000.0,0.45,1.0,1.0,White,Non-Hispanic,Male,0.04625
475000.0,0.8,0.0,595000.0,137000.0,0.42,1.0,0.0,White,Non-Hispanic,Male,0.04375
235000.0,0.8,0.0,295000.0,65000.0,0.43,1.0,1.0,Asian,Non-Hispanic,Female,0.0475
155000.0,0.97752,0.0,155000.0,40000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.045
95000.0,0.965,0.0,95000.0,49000.0,0.43,1.0,1.0,White,Non-Hispanic,Male,0.0525
95000.0,0.8,0.0,115000.0,58000.0,0.25,1.0,1.0,White,Non-Hispanic,Female,0.0429
115000.0,0.8,0.0,145000.0,33000.0,0.43,1.0,1.0,Asian,Non-Hispanic,Male,0.04625
175000.0,0.97,0.0,175000.0,69000.0,0.33,1.0,1.0,White,Non-Hispanic,Male,0.05
95000.0,0.65693,0.0,135000.0,43000.0,0.1,1.0,1.0,White,Non-Hispanic,Male,0.045
125000.0,0.8,0.0,155000.0,869000.0,0.1,0.0,1.0,White,Non-Hispanic,Male,0.03375
255000.0,1.0,0.0,245000.0,68000.0,0.48,1.0,1.0,White,Non-Hispanic,Male,0.0475
235000.0,0.7978799999999999,0.0,295000.0,75000.0,0.38,1.0,1.0,White,Non-Hispanic,Male,0.05125
165000.0,0.8,0.0,205000.0,34000.0,0.41,1.0,1.0,White,Hispanic,Male,0.05125
95000.0,0.95,0.0,105000.0,32000.0,0.37,1.0,1.0,Asian,Non-Hispanic,Female,0.0475
165000.0,0.9,0.0,185000.0,48000.0,0.44,1.0,1.0,White,Hispanic,Female,0.04875
135000.0,1.0,0.0,135000.0,78000.0,0.46,1.0,1.0,Black,Non-Hispanic,Male,0.04875
