Mortgage,Balance,Amount Past Due,Delinquency,Inquiry,Open Trade,Utilization,Gender,Race,Status
210123.66,2621.16,998.83,2,0,0,0.958491693,1,1,0
193273.79,280.24,0,0,0,0,0.172143537,0,1,1
337635.85,449.24,0,0,0,0,0.236288574,0,1,1
265212.71,894.28,592.79,4,1,1,0.501009068,0,1,0
198501.87,2488.34,485.09,1,1,1,0.919352836,0,1,1
129785.11,314.88,296.9,1,0,0,0.245572611,0,0,0
134062.36,276.32,257.11,1,0,0,0.113326935,1,0,0
267244.56,2393.43,1896.13,2,0,0,0.851127703,1,1,0
254819.74,1450.07,0,0,0,0,0.491179581,1,1,1
334586.29,480.63,0,0,0,0,0.616877691,0,1,1
142197.01,319.35,52.52,5,1,1,0.096711957,1,0,0
205521.49,1966.06,1877.89,1,0,0,0.675284845,1,1,0
234704.66,484.5,0,0,0,0,0.282270021,1,1,1
135547.91,2263.7,0,0,0,0,0.50067588,1,0,1
195862.83,5117.83,0,0,0,0,0.551255747,1,1,1
243381.12,300.72,0,0,0,0,0.310179788,0,1,1
158488.53,2850.51,0,0,0,0,0.558198976,1,1,1
215413.94,3081.78,0,0,0,0,0.902417278,1,0,1
133594.6,3716.72,0,0,0,0,0.784168464,1,0,1
420082.87,265.14,0,0,0,0,0.232400011,0,1,0
358630.94,1358.32,0,0,0,0,0.981475487,0,1,1
157289.1,294.76,0,0,0,0,0.154410545,0,0,0
236680.74,2683.36,0,0,1,1,0.763060251,1,1,1
238302.62,274.56,0,0,0,0,0.331349858,0,1,1
481326.12,1899.97,175.66,2,0,0,0.416260215,1,1,1
153611.09,1876.98,920.26,1,1,1,0.426813699,1,0,1
151436.28,3414.3,0,0,0,0,0.76788713,1,0,1
215786.55,2065.06,0,0,0,0,0.622686573,1,1,1
202111.18,410.12,0,0,0,0,0.368956106,0,1,0
212586.5,383.59,0,0,0,0,0.242893735,1,1,1
501894.34,830.93,0,0,1,0,0.941195683,1,1,1
219926.2,896.18,191.09,1,1,1,0.214109812,1,1,0
233990.01,744.81,0,0,0,0,0.307712569,1,1,1
240376.39,608.77,0,0,0,0,0.836093628,0,1,0
231584.35,1117.7,944,2,0,0,0.607490331,0,1,1
364581.14,149.68,0,0,0,0,0.121515167,0,1,1
649589.8,896.76,860.14,5,0,0,0.591930555,0,1,0
260040.75,446.36,368.79,1,0,0,0.287436029,1,0,1
147885.44,262.65,177.45,1,1,1,0.214549095,0,0,0
204455.07,1681.94,656.49,5,2,1,0.384239635,1,0,0
460732.61,1135.31,0,0,0,0,0.879261692,0,1,1
156186.69,387.08,324.68,1,0,0,0.377404506,0,1,1
300847.56,1272.61,903.76,5,2,1,0.963189565,0,1,0
221419.34,634.38,0,0,0,0,0.739682778,0,1,0
142445.29,114.6,81.41,1,0,0,0.177449584,0,0,0
223975.66,608.08,142.36,3,0,0,0.250572766,1,1,1
134670.19,900.34,0,0,0,0,0.674382373,1,0,1
283580.89,2348.39,0,0,0,0,0.869786751,1,1,1
218924.78,438.58,73.24,1,0,0,0.434952694,0,1,0
289354.59,1695.82,0,0,0,0,0.984311725,0,1,1
212822.76,1528.06,767.05,1,1,1,0.708365152,0,1,0
258903.38,737.54,0,0,0,0,0.24047347,1,1,1
148960.72,109.9,53.08,4,0,0,0.100617887,0,0,0
300330.71,768.63,709.01,5,1,0,0.358974245,1,1,0
152032.94,958.77,22.61,2,0,0,0.406297345,1,1,0
597215.11,1073.21,122.51,3,0,0,0.175054262,1,1,1
371620.82,912.72,0,0,0,0,0.325068624,1,1,1
314216.49,2039.09,1519.16,5,1,1,0.792653533,0,1,0
357409.75,325.78,0,0,0,0,0.375611826,0,1,1
322839.48,1260.1,0,0,0,0,0.348569702,1,1,1
248934.11,224.87,120.2,5,2,1,0.203495504,0,1,0
255407.82,575.81,0,0,0,0,0.491114594,0,1,1
325239.28,593.97,0,0,0,0,0.218858827,1,1,1
269259.56,634.57,487.83,1,1,1,0.184243552,1,1,1
274676.64,91.6,0,0,0,0,0.090573696,0,1,1
205146.48,2379.69,0,0,0,0,0.954498146,0,1,1
214713.42,840.23,0,0,0,0,0.417735748,1,1,1
142291.33,994.8,0,0,0,0,0.264327355,1,0,0
372992.68,55.42,44.89,1,1,1,0.094116147,0,1,1
139721.94,3514.49,0,0,0,0,0.647541679,1,0,0
145209.26,143.04,0,0,0,0,0.297032464,0,0,0
155578.18,1283.45,0,0,0,0,0.694310504,0,0,1
256169.76,4697.27,0,0,0,0,0.978028052,1,1,0
221235.14,221.45,20.77,1,1,0,0.291065014,0,1,1
195028.94,997.07,0,0,0,0,0.218844663,1,1,1
342925.57,3313.48,1167.95,4,0,0,0.41629449,1,1,1
148162.26,853.11,0,0,0,0,0.873458948,0,0,0
183341.2,177.9,0,0,0,0,0.288909578,0,0,0
163665.53,118.76,0,0,0,0,0.175096849,0,1,0
292071.23,936.06,227.84,3,1,1,0.561400034,0,1,0
337760.8,519.86,0,0,0,0,0.103181102,1,1,1
296364.46,753.88,0,0,0,0,0.395217772,0,1,1
172590.2,500.46,323.36,1,1,1,0.778009596,0,0,0
348066.11,405.3,241.83,5,1,1,0.127631695,1,1,1
142119.03,562.65,0,0,0,0,0.424882546,0,0,0
165592.79,1176.94,510.87,5,1,1,0.65562555,0,0,0
304041.85,159.42,151.58,1,1,1,0.076853785,0,1,1
230960.03,3477.97,3165.03,4,2,0,0.951666968,1,1,0
619126.73,2456.03,0,0,0,0,0.5897087,1,1,1
159092.69,759.95,69.93,3,0,0,0.926204088,0,0,0
277990.49,702.53,0,0,0,0,0.218499312,1,1,1
143996.06,590.75,0,0,0,0,0.224199487,1,0,1
170152.2,1238.07,103.72,2,0,0,0.293930594,1,1,0
165360.31,828.89,0,0,0,0,0.533625924,0,1,1
241565.73,1211.55,0,0,0,0,0.893194434,0,1,1
115009.25,334.19,0,0,1,0,0.366375503,0,0,0
130365.1,3470.68,1117.31,2,0,0,0.995106561,1,0,0
164283.97,80.95,30.92,1,1,1,0.176556488,0,1,0
346091.71,2047.14,1359.3,1,1,0,0.882444719,1,1,1
287699.86,705.03,184.32,4,2,2,0.229683028,1,1,0
369559.69,176.84,126.99,4,0,0,0.377550425,0,1,0
125930.8,3475.08,0,0,0,0,0.859560121,1,0,1
253138.56,2343.37,0,0,0,0,0.449445551,1,1,1
364264.95,606.82,0,0,0,0,0.213113554,1,1,1
221982.36,1320.73,0,0,0,0,0.466162124,1,1,1
176736.82,336.73,0,0,0,0,0.366885004,0,0,0
211551,2568.78,958.33,1,0,0,0.846173158,1,1,0
195427.54,331.16,0,0,0,0,0.341580217,0,1,1
181718.82,336.08,246.07,4,2,0,0.404790904,0,0,0
286412.7,292.48,152.16,4,1,1,0.360225996,0,1,0
591103.01,740.31,500.86,5,1,0,0.991658848,0,1,1
193149.99,962.44,0,0,0,0,0.381161947,1,1,1
179737.5,1724.26,0,0,0,0,0.459747941,0,0,1
228721.79,809.8,0,0,0,0,0.399628114,1,1,1
186364.69,1793.66,1038.09,3,1,1,0.689964633,1,0,1
136925.52,1137.6,0,0,1,0,0.252797562,1,0,1
188440.08,171.91,55.01,5,2,1,0.255947109,0,0,0
357195.41,2201.87,0,0,1,1,0.94639372,0,1,0
295004.81,458.62,61.96,1,1,1,0.31648054,1,1,0
261294.08,2661.95,1546.83,1,1,1,0.461800151,1,1,1
368420.08,237.78,0,0,1,0,0.141750133,0,1,1
378650.63,1764.31,0,0,0,0,0.896860213,0,1,1
136735.89,197.37,0,0,0,0,0.087875586,1,0,0
187621.06,449.58,0,0,1,0,0.24132662,1,1,0
170759.17,286.35,253.09,1,0,0,0.132878525,0,1,1
270083.94,610.68,0,0,0,0,0.745789381,1,1,1
182236.66,720.95,0,0,1,1,0.545545128,1,0,0
287974.61,706.21,0,0,1,1,0.60127515,0,1,1
144088.85,685.31,0,0,1,0,0.559152085,0,0,0
180642.34,51.85,0,0,0,0,0.060907055,0,1,1
196673.41,571.27,0,0,0,0,0.235063444,1,1,0
302516.85,651.41,317.03,1,0,0,0.76841829,0,1,0
389321.23,976.94,582.91,5,1,1,0.952476284,0,1,0
189870.1,90.68,0,0,1,1,0.187384452,0,0,0
173844.96,591.9,0,0,0,0,0.35548097,0,0,1
275476.34,708.73,0,0,0,0,0.36837791,1,1,1
269845.79,294.04,149.79,5,1,0,0.112756027,1,1,0
206213.61,2118.19,0,0,1,0,0.170531695,1,1,0
147203.6,3501.89,1537.06,1,0,0,0.688483667,1,0,0
252697.41,251.33,42.62,1,0,0,0.388792018,0,1,1
165812.97,320.41,0,0,0,0,0.255912673,1,0,1
239075.25,938.34,801.27,1,0,0,0.528530467,0,1,1
230155.89,1276.31,104.23,1,1,1,0.423075802,1,1,1
163127.47,1624.83,856.59,1,0,0,0.880993083,0,0,0
229325.95,96.49,0,0,0,0,0.121164212,0,1,1
533571.64,869.02,0,0,0,0,0.544506939,0,1,1
212521.16,133.12,42.34,2,0,0,0.07948578,0,0,0
226383.51,442.19,0,0,0,0,0.490189378,0,1,1
328928.33,307.22,0,0,0,0,0.447213214,0,1,1
246651.85,859.29,0,0,0,0,0.997318396,0,0,0
317357.34,1749.12,20.65,1,0,0,0.502532456,1,1,0
237493.85,1116.8,228.81,5,1,1,0.397404898,1,1,1
182547.02,1315.59,438.56,4,1,1,0.989271192,0,0,0
230291.69,669.55,0,0,0,0,0.163520267,1,1,1
395586.57,1504.82,0,0,0,0,0.896118519,1,1,1
258517.77,470.46,0,0,0,0,0.531831465,0,1,1
339291.46,271.38,222.91,3,1,0,0.624761633,0,1,0
207588.45,2503.4,0,0,1,1,0.881302527,0,0,0
274181.22,1093.77,0,0,0,0,0.768078229,0,1,0
285288.74,318.4,0,0,0,0,0.223546961,0,1,0
353495.39,2183.87,0,0,1,0,0.951320678,1,1,0
169260.08,1405.69,44.2,3,1,1,0.949163484,1,0,0
161897.67,615.65,0,0,0,0,0.501099468,0,1,1
239117.67,168.51,0,0,0,0,0.245958197,0,1,0
299444.64,1062.05,0,0,0,0,0.544081043,0,1,1
167039.72,649.16,509.7,4,2,2,0.324060958,0,0,0
225140.06,52.09,33.62,2,0,0,0.054051451,0,1,0
242824.87,267.15,0,0,0,0,0.126248456,1,1,1
551806.94,852.48,0,0,0,0,0.951957061,0,1,1
197871.23,376.66,286.85,4,2,1,0.0791249,1,1,0
220313.12,162.52,67.46,1,0,0,0.152877893,0,1,0
200902.52,741.06,0,0,0,0,0.262933141,0,1,1
149301.58,610.86,0,0,0,0,0.199331811,0,0,1
303939.28,286.78,0,0,0,0,0.438571428,0,1,1
519926.49,317.18,0,0,1,0,0.157218345,1,1,1
198846.15,2208.36,1688.38,5,3,0,0.769675509,1,0,0
131548.5,186.18,0,0,0,0,0.263754996,0,0,0
529608.88,3723.07,0,0,0,0,0.636721417,1,1,1
321704.81,325.93,0,0,0,0,0.132803995,0,1,1
203810.66,5499.64,0,0,1,1,0.874289956,1,0,1
257299.73,1625.98,0,0,0,0,0.43956473,1,1,1
272498.95,768.16,754.57,2,1,1,0.536915582,0,0,0
238008.21,32.35,0,0,1,1,0.052566538,0,1,1
124826.7,378.93,0,0,0,0,0.122499463,0,0,1
254368.09,5204.12,0,0,1,0,0.588644246,1,1,1
232954.97,411.45,70.52,3,0,0,0.579306353,0,1,0
250990.4,125.42,123.31,1,1,1,0.186849699,0,1,0
410828.92,498.31,316.29,1,1,0,0.133228828,1,1,1
216168.88,99.73,17.15,1,1,1,0.11629416,0,1,0
240581.58,2665.41,0,0,1,0,0.750010258,1,1,1
205994.91,1299.47,0,0,0,0,0.677446063,1,0,0
213076.72,328.86,0,0,0,0,0.214304448,0,1,0
432376.89,5333.3,0,0,0,0,0.993063628,1,1,1
179518.73,1279.32,457.83,5,2,1,0.410959806,1,0,0
121305.54,292.85,0,0,1,0,0.162189808,0,0,0
365139.69,2703.82,0,0,0,0,0.842682303,1,1,1
309814.36,1453.61,0,0,0,0,0.945330876,1,1,1
553468.84,178.67,66.69,5,1,1,0.082840234,0,1,1
258352.82,882.32,261.49,2,0,0,0.47737579,0,1,1
271903.73,586.31,0,0,0,0,0.398475618,0,1,1
306873.13,464.18,0,0,0,0,0.241640796,1,1,1
151337.42,716.05,0,0,0,0,0.805508811,0,0,1
212709.28,1329.06,0,0,0,0,0.472345638,1,1,1
133750.98,443.38,173.34,2,1,1,0.38761229,0,0,0
231244.88,1014.24,0,0,0,0,0.805667616,0,1,1
275163.78,674.47,0,0,0,0,0.495718057,0,1,1
205416.69,3112.54,0,0,0,0,0.649659334,1,1,0
223101.45,511.93,0,0,0,0,0.337737211,0,1,1
303524.76,1507.74,0,0,0,0,0.804448491,1,1,1
189516.47,3079.91,0,0,0,0,0.695213896,1,1,0
164704.41,775.17,514.62,2,0,0,0.485080412,0,1,0
395985.01,727.78,0,0,0,0,0.319183049,0,1,1
208990.47,1450.98,0,0,1,0,0.931457068,0,0,0
384107.14,1179.55,73.22,2,1,0,0.8129653,0,1,0
140525.94,3560.5,0,0,1,0,0.997036122,1,0,0
185615.72,1730.08,856.52,1,1,1,0.491977677,0,0,0
254720.03,897.42,262.77,1,0,0,0.309103701,0,1,0
224699.1,8144.96,0,0,0,0,0.662547714,1,0,1
130753.64,1687.93,0,0,0,0,0.520289133,1,0,0
347289.75,219.19,0,0,0,0,0.213717161,0,1,1
270554.24,614.09,0,0,0,0,0.488251829,0,1,1
310275.11,1666.56,0,0,0,0,0.403031602,1,1,1
298551.02,1228.44,631.35,2,0,0,0.530440024,1,1,0
153493.03,2203.21,922.11,5,2,0,0.854963363,1,1,0
140935.38,1215.28,0,0,0,0,0.40414651,1,0,1
292907.72,166.36,57.86,2,1,0,0.091147261,0,1,1
118308.12,1474.61,0,0,0,0,0.718158121,1,0,1
291062.75,528.04,0,0,0,0,0.531282278,0,1,1
310315.79,186.24,0,0,0,0,0.238752611,0,1,0
259373.48,1621.98,965.65,1,1,1,0.407394881,1,1,1
128090.81,1572.01,521.7,5,1,0,0.488588217,0,0,0
352233.81,2401.3,0,0,0,0,0.896586985,1,1,1
324656.89,702.82,146.52,1,0,0,0.275792266,1,1,1
542210.94,95.79,3.03,1,1,0,0.047744534,0,1,1
243120.65,412.23,0,0,1,1,0.630168258,0,0,0
239423.09,1811.36,1638.59,1,0,0,0.946158353,1,1,0
155625.02,165.31,97.63,5,2,1,0.130372687,1,0,0
354955.55,360.94,0,0,0,0,0.542238423,0,1,1
187887.54,3551.84,2930.83,1,0,0,0.977413405,1,1,0
190563.09,1624.57,1296.31,1,0,0,0.635539327,1,0,0
158313.68,2078.18,279.46,5,1,0,0.571570805,1,0,0
187316.95,2005.92,0,0,0,0,0.659679693,1,1,0
193503.12,490.81,0,0,1,1,0.238970295,0,1,1
306007.16,139.88,85.15,2,1,0,0.146890535,0,1,0
292553.41,1524.38,0,0,0,0,0.906444777,0,1,1
219627.31,1213.74,310.21,1,0,0,0.946925792,0,0,0
412263.28,327.93,0,0,0,0,0.293594858,0,1,1
484667.33,562.56,139.11,2,1,1,0.859676206,0,1,0
260887.56,3077.94,415.26,5,3,0,0.839525142,1,1,0
315763.66,1358.21,0,0,0,0,0.574151245,0,1,1
240447.65,177.94,0,0,1,1,0.084908351,1,1,1
269755,381.4,336.89,5,4,4,0.404575376,0,1,0
415631.58,459.56,0,0,1,0,0.267228711,0,1,1
176811.54,833.45,0,0,1,1,0.881779352,0,1,1
282702.7,927.49,690.93,3,2,0,0.502295659,0,1,0
243151.15,1192.67,429.18,1,1,0,0.235975516,1,1,1
196878.88,41.13,8.28,2,1,1,0.016254411,0,0,0
157202.9,787.07,517.51,4,1,1,0.485614506,0,0,0
320445.15,2732.64,55.78,2,1,1,0.665386871,1,1,0
271335.49,676.12,338.59,5,2,1,0.320776424,1,1,0
266628.33,833.08,186.94,2,0,0,0.385202348,1,1,1
139853.22,518.16,0,0,0,0,0.953244378,0,0,1
221396.6,1980.13,1233.17,5,1,0,0.808765079,1,1,0
132219.71,1985.54,1225.07,2,1,1,0.791416459,1,0,1
121708.05,468.87,418.19,1,1,0,0.277700851,0,0,0
391433.53,34.81,17.99,1,0,0,0.069584661,0,1,0
390537.82,854.8,824.11,1,0,0,0.533817657,0,1,1
184772.44,344.27,0,0,0,0,0.099881894,1,0,1
162893.73,488.97,301.5,5,2,1,0.428379325,0,1,0
421677.32,192.28,0,0,0,0,0.09114842,1,1,1
209628.43,775.71,0,0,0,0,0.750129742,0,1,0
140571.62,2077.14,131.99,4,1,0,0.671822456,1,0,1
178817.15,1599.2,0,0,0,0,0.390315438,1,1,1
184273.88,205.45,6.52,1,0,0,0.295263723,0,1,0
203882.42,1684.77,0,0,0,0,0.670191601,1,1,0
173439.39,844.43,843.6,1,0,0,0.315032012,1,1,1
165009.4,1052.39,1019.86,1,1,0,0.147262851,1,1,1
248677.39,1231.97,982.01,4,0,0,0.319108489,1,0,0
192407.23,797.49,27.57,1,0,0,0.234964736,1,1,0
151616.49,1346.1,0,0,0,0,0.976013131,0,0,0
172986.7,3239.92,0,0,0,0,0.899388766,1,0,1
239091.26,1433.9,0,0,0,0,0.80498373,1,1,1
314765.19,798.94,0,0,0,0,0.651728569,0,1,1
227545.09,685.23,283.21,2,0,0,0.203607989,1,1,0
172075.66,50.22,26.77,1,0,0,0.05350009,0,0,1
149360.84,1326,0,0,0,0,0.984680579,1,0,0
244938.77,431.4,261.07,5,3,2,0.313676872,0,1,0
132576.13,750.2,0,0,0,0,0.898202492,0,0,0
278206.88,741.33,0,0,0,0,0.69950736,0,1,1
214643.88,207.09,0,0,0,0,0.270879531,0,1,0
323234.57,811.95,0,0,0,0,0.788691336,0,1,1
301621.37,118.52,16.61,1,0,0,0.087116402,0,1,1
416056.58,457.56,359.45,2,1,0,0.146344667,1,1,1
207246.68,1010.97,846.62,1,0,0,0.91257463,0,1,0
232417.63,405.9,0,0,1,1,0.543275595,0,1,1
255904.51,2649.1,2288.71,4,0,0,0.87335658,1,1,0
226055.85,758.75,0,0,0,0,0.2929881,0,1,0
143758.35,385.87,78.16,2,1,0,0.217093462,0,0,0
143000.77,872.83,81.07,5,1,1,0.690937749,0,0,0
116105.61,470.12,396.13,2,0,0,0.218986186,1,0,0
382805.62,71.66,0,0,0,0,0.150290912,0,1,1
364390.76,2336.77,0,0,0,0,0.575098252,1,1,1
196563.06,366.77,0,0,0,0,0.257612881,0,0,1
141963.9,986.05,0,0,0,0,0.66184066,1,0,0
193168.01,2403.02,0,0,1,0,0.678866572,1,0,0
165248.77,2238.22,288.04,5,1,0,0.913146181,1,0,0
149763.63,921.37,0,0,0,0,0.773936918,0,0,1
219492.54,745.76,649.75,2,1,1,0.468771434,0,1,0
134051.81,1449.94,332.2,1,0,0,0.362061089,1,0,0
247557.51,565.42,0,0,0,0,0.271552464,1,1,0
339865.41,2730.11,897.37,4,2,1,0.827729965,1,1,0
295354.42,907.03,578.06,5,1,1,0.289313748,1,1,1
354458.64,137.16,0,0,0,0,0.067757241,0,1,0
348526.47,557.66,549.58,5,2,0,0.343839374,0,0,0
204741.95,751.82,146.98,5,3,1,0.706215496,0,0,0
360274.9,156.9,0,0,0,0,0.03888161,1,1,1
220831.52,504.27,383.88,1,0,0,0.182666749,1,0,1
194405.6,817.92,0,0,0,0,0.204563599,1,0,1
204685.5,216.43,126.64,1,1,1,0.203423953,0,1,1
331131.41,1258.63,0,0,0,0,0.481127887,1,1,1
133586.39,378.68,0,0,0,0,0.469623211,0,0,0
140148.37,2369.19,0,0,0,0,0.857958538,1,0,0
177156.59,240.88,92.62,4,0,0,0.256840692,0,1,0
331035.19,324.9,0,0,0,0,0.273789872,0,1,1
133055.74,2592.51,1939.32,1,1,1,0.936724329,1,0,1
313839.13,3284.09,150.58,2,1,0,0.992384375,1,1,0
139005.28,1195.45,709.52,2,0,0,0.359690416,1,0,0
214438.52,411.46,139.95,2,0,0,0.248827857,0,1,0
397225.67,512.73,0,0,0,0,0.831045204,0,1,1
325647.32,1740.76,227.22,5,2,1,0.579963936,1,1,0
333178.93,4040.98,1772.16,4,0,0,0.597672365,1,1,0
202891.3,305.31,0,0,0,0,0.186501894,1,0,1
427882.3,203.2,0,0,0,0,0.155652543,0,1,1
185408.41,2734.25,1924.17,5,1,1,0.512153465,1,0,0
377025.24,1234.21,0,0,0,0,0.549392718,0,1,1
150517.36,7286.08,2344.92,4,1,0,0.912109603,1,0,0
390081.05,757.79,579.94,1,0,0,0.903438897,0,1,1
376492.08,316.35,70.37,4,2,1,0.29925822,0,1,0
232852.27,831.47,0,0,0,0,0.576752081,0,1,1
242383.14,899.27,376.91,1,0,0,0.939949502,0,1,0
127663.33,3064.55,0,0,0,0,0.96592546,1,0,0
195270.04,3843.69,0,0,0,0,0.78968647,1,1,1
189606.47,905.19,0,0,1,0,0.128384966,1,1,0
273755.57,721.82,0,0,0,0,0.740811247,0,1,1
241556.44,302.58,156.72,2,0,0,0.111266643,1,1,1
242442.55,388.48,0,0,0,0,0.420641016,0,1,1
283735.58,236.48,0,0,0,0,0.066296843,1,1,1
265675.93,224.16,0,0,0,0,0.061457783,0,1,1
203296.69,185.93,0,0,0,0,0.259003944,0,0,1
619108.17,2005.23,0,0,0,0,0.895731973,1,1,0
157041.49,165.51,43.16,1,0,0,0.233549615,0,0,0
138395.9,189.81,173.04,1,1,0,0.265254899,0,0,0
430689.56,155.91,0,0,0,0,0.214264619,0,1,1
175981.15,334.7,249.6,5,2,2,0.162136647,0,0,0
132619.53,1938.86,617.28,2,0,0,0.698029441,1,1,1
378451.85,966.68,0,0,0,0,0.951525661,0,1,1
210139.29,1747.87,0,0,0,0,0.73375043,1,1,1
137605.89,2820.64,2464.48,5,1,1,0.854098509,1,0,0
248611.2,3145.68,0,0,0,0,0.593009566,1,1,1
178948.1,1346.35,104.2,5,4,3,0.508738074,0,0,0
169535.87,504.13,247.47,2,0,0,0.712091156,0,0,0
196774.28,4902.95,0,0,0,0,0.89100126,1,1,1
177833.41,238.62,0,0,0,0,0.237218421,0,1,0
225731.13,710.09,20.33,2,0,0,0.962695042,0,0,0
533897.53,226.55,0,0,0,0,0.281696102,0,1,1
183976.54,287.03,0,0,0,0,0.531910501,0,1,0
215993.04,1514.24,806.69,1,1,0,0.490296041,1,0,0
190118.7,3890.68,0,0,0,0,0.879034362,1,1,0
179390.41,1069.67,0,0,0,0,0.803100629,0,0,0
250915.68,1206.99,0,0,1,1,0.414017638,1,1,0
357049.2,2040.56,0,0,0,0,0.90222138,0,1,1
276054.67,1030.39,0,0,0,0,0.387941975,1,1,1
201162.88,1950.79,1901.55,2,1,0,0.587718978,1,1,0
161854.48,317.05,0,0,0,0,0.294485535,0,0,0
221029.32,157.33,51.98,1,0,0,0.187561122,0,1,0
324111.08,201.88,0,0,0,0,0.188824338,0,1,0
253796.31,2997.02,0,0,1,0,0.297768746,1,1,1
203757.95,1077.58,0,0,0,0,0.568446561,1,1,1
136329.04,174.29,13.2,2,0,0,0.17355652,0,0,0
280533.82,1063.55,0,0,0,0,0.324585888,1,0,1
163647.3,1137.03,0,0,0,0,0.260620544,1,0,1
176263.88,695.4,669.08,3,0,0,0.315340982,0,1,0
961502.96,528.18,0,0,0,0,0.120024295,1,1,1
184239.87,1571.42,0,0,0,0,0.539951729,0,1,1
170778.39,731.52,604.34,2,0,0,0.50396608,0,0,0
364899.57,731.9,0,0,0,0,0.325150916,0,1,1
255420.21,984.84,0,0,0,0,0.358856543,1,0,1
257067.22,3091.5,0,0,0,0,0.499868418,1,1,1
261223.04,830.39,138.32,1,0,0,0.15616254,1,1,1
494839.64,853.43,0,0,0,0,0.45093247,1,1,1
152387.48,270.8,0,0,0,0,0.147373652,0,0,1
323202.09,1112.97,0,0,0,0,0.755279444,0,1,1
362826.65,1436.93,545.48,3,0,0,0.765030471,1,1,0
421698.94,2532.89,0,0,1,0,0.760522643,1,1,1
224157.89,10008.73,0,0,0,0,0.677255019,1,1,0
150002.59,133.44,0,0,0,0,0.149622993,0,0,0
122615.57,237.12,0,0,1,1,0.1771185,0,0,0
218143.52,463.31,0,0,0,0,0.513672852,0,1,1
245695.48,86.96,0,0,0,0,0.060155533,0,1,1
200135.59,416.93,316.2,5,2,2,0.346629169,0,1,1
448670.89,1900.14,0,0,0,0,0.587232662,0,1,1
269725.48,798.32,43.59,1,0,0,0.412421028,0,1,0
225055.35,1181.97,0,0,0,0,0.215926315,1,1,1
312778.29,1581.24,0,0,0,0,0.589004358,0,1,1
343251.71,149.58,0,0,0,0,0.263904639,0,1,1
231728.56,5138.07,0,0,0,0,0.974980884,1,1,1
118823.03,486.17,393.79,3,2,1,0.460645382,0,0,0
226697.92,507.58,0,0,0,0,0.386065109,1,1,0
295078.79,776.5,221.45,1,1,0,0.099189521,1,1,1
162389.99,1341.86,223.81,3,1,1,0.268060581,1,1,1
227677.66,178.1,0,0,0,0,0.249571274,0,1,1
169883.9,333.73,324.79,1,0,0,0.347303285,0,0,0
286339.95,602.99,4.71,1,0,0,0.421614437,0,1,0
389112.35,4842.67,3352.09,1,0,0,0.463397655,1,1,1
216533.26,159.24,32.77,3,1,1,0.368854664,0,1,0
257661.8,2128.91,1181.1,1,1,1,0.543751531,1,1,0
169271.2,130.23,9.03,1,0,0,0.419814749,0,0,0
173712.46,367.28,344.07,5,1,0,0.096016542,1,0,1
205115.29,1216.2,0,0,0,0,0.488958926,1,1,1
361592.72,1687.73,976.74,3,1,0,0.817490625,0,1,0
220155.12,402.71,0,0,0,0,0.458706826,0,0,1
224900.7,684.82,0,0,0,0,0.743815191,0,1,0
313251.97,823.45,0,0,0,0,0.375491919,0,1,1
290487.74,478.81,138.1,1,0,0,0.225279892,1,1,0
203888.95,6876.55,0,0,0,0,0.957409835,1,1,1
136365.81,1372.04,818.77,5,3,1,0.319655575,1,0,0
125255.59,71.75,0,0,0,0,0.042714807,0,0,0
254943.42,440.32,62.1,1,1,1,0.255528969,1,1,0
254921.68,2939.85,0,0,0,0,0.962543457,1,1,1
184157.65,557.31,0,0,0,0,0.288430095,0,0,1
422232.24,285.01,205.6,1,0,0,0.321001877,0,1,0
433296.88,579.14,551.85,5,1,1,0.33644402,0,1,1
248396.6,497.72,0,0,0,0,0.475379612,0,1,0
137436.06,5075.07,0,0,0,0,0.693664153,1,0,1
193010.11,556.99,0,0,0,0,0.257668355,1,0,0
303588.42,2613.15,961.51,1,0,0,0.712729826,1,1,0
319172.26,257.46,83.82,1,1,1,0.620520496,0,1,1
192567.59,4121.68,0,0,0,0,0.713377085,1,0,1
134432.46,790,604.02,4,2,0,0.331686147,0,1,0
258957.03,1299.89,0,0,0,0,0.850153831,0,1,1
190728.05,42.24,0,0,0,0,0.057962427,0,1,0
156446.15,450.37,0,0,1,1,0.27366018,0,1,1
439146.5,4014.51,581.48,4,1,1,0.880292533,1,1,0
158719.39,120.96,50,5,1,0,0.176509949,0,0,1
154552.97,958.52,944.33,3,0,0,0.477198615,1,0,0
169240.35,5152.04,0,0,1,1,0.798582603,1,0,1
377718.37,2855.75,180.08,1,0,0,0.864089706,1,1,0
214618.84,929.59,0,0,0,0,0.372788344,0,1,1
391305.94,273.11,0,0,0,0,0.319136477,0,1,1
154321.95,305.55,0,0,1,1,0.130839162,1,1,0
333799.66,399.39,0,0,0,0,0.164758275,0,1,1
168501.49,227.35,0,0,0,0,0.293748762,0,0,0
159783.69,274.33,0,0,0,0,0.077247129,1,1,1
277492.42,553.54,490.48,2,1,1,0.309382306,0,1,0
151856.92,2559.55,0,0,1,1,0.748380394,1,0,0
232480.72,951.07,0,0,0,0,0.730420308,0,1,0
278253.57,258.81,248.88,4,2,1,0.289302663,0,1,0
140608.24,1134.44,0,0,0,0,0.33477853,1,0,1
225016,211.38,104.3,5,2,2,0.108745621,0,1,0
317404.91,866.64,0,0,0,0,0.290168122,1,1,1
