season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
2,1,3,4,0,5,1,1,0.34,0.3485,0.53,0.0896,2
2,1,3,5,0,5,1,1,0.32,0.3333,0.61,0.0896,26
2,1,3,6,0,5,1,1,0.32,0.3333,0.57,0.1343,86
2,1,3,7,0,5,1,1,0.32,0.3182,0.57,0.1642,289
2,1,3,8,0,5,1,1,0.32,0.3182,0.66,0.1642,593
2,1,3,9,0,5,1,1,0.34,0.3333,0.57,0.1642,321
2,1,3,10,0,5,1,2,0.36,0.3636,0.57,0.1045,187
2,1,3,11,0,5,1,2,0.36,0.3788,0.53,0.0,201
2,1,3,12,0,5,1,2,0.38,0.3939,0.54,0.0,270
2,1,3,13,0,5,1,3,0.4,0.4091,0.5,0.0,242
2,1,3,14,0,5,1,3,0.4,0.4091,0.54,0.0,229
2,1,3,15,0,5,1,3,0.42,0.4242,0.54,0.0,280
2,1,3,16,0,5,1,3,0.4,0.4091,0.62,0.2836,367
2,1,3,17,0,5,1,2,0.4,0.4091,0.62,0.2239,606
2,1,3,18,0,5,1,1,0.42,0.4242,0.54,0.194,560
2,1,3,19,0,5,1,1,0.4,0.4091,0.62,0.2239,395
2,1,3,20,0,5,1,1,0.4,0.4091,0.62,0.1642,209
2,1,3,21,0,5,1,1,0.38,0.3939,0.66,0.1343,220
2,1,3,22,0,5,1,1,0.36,0.3485,0.71,0.1642,153
2,1,3,23,0,5,1,1,0.36,0.3788,0.71,0.0,123
2,1,3,0,0,6,0,1,0.38,0.3939,0.82,0.194,92
2,1,3,1,0,6,0,2,0.4,0.4091,0.76,0.194,82
2,1,3,2,0,6,0,2,0.42,0.4242,0.77,0.2537,69
2,1,3,3,0,6,0,1,0.4,0.4091,0.82,0.2537,31
2,1,3,4,0,6,0,1,0.42,0.4242,0.77,0.4179,8
2,1,3,5,0,6,0,1,0.4,0.4091,0.82,0.2239,5
2,1,3,6,0,6,0,2,0.36,0.3485,0.87,0.1642,23
2,1,3,7,0,6,0,2,0.36,0.3485,0.87,0.1642,44
2,1,3,8,0,6,0,2,0.36,0.3485,0.87,0.194,145
2,1,3,9,0,6,0,2,0.4,0.4091,0.76,0.194,223
2,1,3,10,0,6,0,2,0.4,0.4091,0.76,0.1343,313
2,1,3,11,0,6,0,1,0.46,0.4545,0.72,0.1343,463
2,1,3,12,0,6,0,1,0.48,0.4697,0.67,0.0,621
2,1,3,13,0,6,0,1,0.54,0.5152,0.6,0.1343,638
2,1,3,14,0,6,0,2,0.5,0.4848,0.63,0.2537,551
2,1,3,15,0,6,0,2,0.52,0.5,0.59,0.2836,605
2,1,3,16,0,6,0,2,0.5,0.4848,0.63,0.2985,535
2,1,3,17,0,6,0,1,0.48,0.4697,0.67,0.4179,543
2,1,3,18,0,6,0,2,0.44,0.4394,0.72,0.4627,341
2,1,3,19,0,6,0,1,0.42,0.4242,0.71,0.4478,284
2,1,3,20,0,6,0,2,0.4,0.4091,0.71,0.3284,208
2,1,3,21,0,6,0,2,0.4,0.4091,0.71,0.3284,143
2,1,3,22,0,6,0,2,0.38,0.3939,0.71,0.2537,156
2,1,3,23,0,6,0,2,0.36,0.3333,0.76,0.2836,112
2,1,4,0,0,0,0,2,0.36,0.3333,0.76,0.2537,67
2,1,4,1,0,0,0,2,0.36,0.3485,0.76,0.1642,62
2,1,4,2,0,0,0,2,0.36,0.3485,0.76,0.1642,81
2,1,4,3,0,0,0,2,0.34,0.3333,0.81,0.1343,25
2,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,12
2,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,18
2,1,4,6,0,0,0,2,0.36,0.3485,0.76,0.1343,97
2,1,4,7,0,0,0,2,0.36,0.3485,0.71,0.1343,84
2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,125
2,1,4,9,0,0,0,2,0.36,0.3485,0.81,0.1343,275
2,1,4,10,0,0,0,2,0.4,0.4091,0.71,0.1045,360
2,1,4,11,0,0,0,2,0.4,0.4091,0.71,0.194,451
2,1,4,12,0,0,0,2,0.42,0.4242,0.67,0.2239,445
2,1,4,13,0,0,0,2,0.44,0.4394,0.62,0.194,464
2,1,4,14,0,0,0,2,0.48,0.4697,0.55,0.2239,561
2,1,4,15,0,0,0,1,0.5,0.4848,0.55,0.2537,573
2,1,4,16,0,0,0,1,0.52,0.5,0.52,0.2537,511
2,1,4,17,0,0,0,1,0.52,0.5,0.55,0.2836,555
2,1,4,18,0,0,0,1,0.52,0.5,0.52,0.2985,432
2,1,4,19,0,0,0,1,0.52,0.5,0.55,0.2239,346
2,1,4,20,0,0,0,2,0.5,0.4848,0.59,0.2239,232
2,1,4,21,0,0,0,2,0.5,0.4848,0.59,0.1642,134
2,1,4,22,0,0,0,3,0.5,0.4848,0.63,0.1045,68
2,1,4,23,0,0,0,3,0.46,0.4545,0.72,0.0,63
2,1,4,0,0,1,1,3,0.44,0.4394,0.82,0.1045,17
2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,5
2,1,4,2,0,1,1,3,0.44,0.4394,0.94,0.1343,5
2,1,4,4,0,1,1,1,0.4,0.4091,0.76,0.4925,4
2,1,4,5,0,1,1,1,0.4,0.4091,0.76,0.4925,24
2,1,4,6,0,1,1,1,0.36,0.3182,0.71,0.4627,110
2,1,4,7,0,1,1,1,0.34,0.303,0.66,0.3881,306
2,1,4,8,0,1,1,1,0.36,0.3333,0.57,0.3284,589
2,1,4,9,0,1,1,1,0.38,0.3939,0.54,0.3582,317
2,1,4,10,0,1,1,1,0.4,0.4091,0.5,0.5224,204
2,1,4,11,0,1,1,1,0.42,0.4242,0.47,0.4478,209
2,1,4,12,0,1,1,1,0.44,0.4394,0.44,0.4478,281
2,1,4,13,0,1,1,1,0.46,0.4545,0.36,0.2985,281
2,1,4,14,0,1,1,1,0.46,0.4545,0.31,0.4179,268
2,1,4,15,0,1,1,1,0.48,0.4697,0.33,0.4179,324
2,1,4,16,0,1,1,1,0.5,0.4848,0.34,0.3284,395
2,1,4,17,0,1,1,1,0.5,0.4848,0.29,0.2836,729
2,1,4,18,0,1,1,1,0.5,0.4848,0.27,0.2537,618
2,1,4,19,0,1,1,1,0.5,0.4848,0.27,0.2537,494
2,1,4,20,0,1,1,1,0.46,0.4545,0.31,0.1642,329
2,1,4,21,0,1,1,1,0.46,0.4545,0.28,0.1343,238
2,1,4,22,0,1,1,1,0.42,0.4242,0.44,0.194,123
2,1,4,23,0,1,1,1,0.44,0.4394,0.35,0.1642,66
2,1,4,0,0,2,1,1,0.4,0.4091,0.43,0.1343,33
2,1,4,1,0,2,1,1,0.38,0.3939,0.46,0.2239,11
2,1,4,2,0,2,1,1,0.36,0.3485,0.53,0.1642,5
2,1,4,3,0,2,1,1,0.38,0.3939,0.46,0.0,3
2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,1
2,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,27
2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,100
2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,341
2,1,4,8,0,2,1,1,0.34,0.3636,0.57,0.0,604
2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,408
2,1,4,10,0,2,1,1,0.44,0.4394,0.33,0.0,219
2,1,4,11,0,2,1,1,0.48,0.4697,0.23,0.0,258
2,1,4,12,0,2,1,1,0.52,0.5,0.25,0.0,331
2,1,4,13,0,2,1,1,0.56,0.5303,0.19,0.2537,345
2,1,4,14,0,2,1,1,0.56,0.5303,0.21,0.2239,311
2,1,4,15,0,2,1,1,0.6,0.5909,0.2,0.194,316
2,1,4,16,0,2,1,1,0.62,0.6061,0.21,0.1642,485
2,1,4,17,0,2,1,1,0.62,0.6061,0.17,0.194,757
2,1,4,18,0,2,1,1,0.6,0.6061,0.26,0.1642,800
2,1,4,19,0,2,1,1,0.56,0.5303,0.26,0.1045,558
2,1,4,20,0,2,1,1,0.56,0.5303,0.24,0.1343,379
2,1,4,21,0,2,1,1,0.54,0.5152,0.45,0.0,243
2,1,4,22,0,2,1,1,0.5,0.4848,0.51,0.0,158
2,1,4,23,0,2,1,1,0.5,0.4848,0.59,0.0,79
2,1,4,0,0,3,1,1,0.48,0.4697,0.48,0.0,41
2,1,4,1,0,3,1,1,0.46,0.4545,0.59,0.0,11
2,1,4,2,0,3,1,1,0.46,0.4545,0.51,0.0,5
2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,3
2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,1
2,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,27
2,1,4,6,0,3,1,2,0.42,0.4242,0.58,0.0,126
2,1,4,7,0,3,1,2,0.44,0.4394,0.62,0.0,366
2,1,4,8,0,3,1,2,0.44,0.4394,0.72,0.1045,684
2,1,4,9,0,3,1,2,0.48,0.4697,0.55,0.1343,363
2,1,4,10,0,3,1,2,0.54,0.5152,0.45,0.1343,167
2,1,4,11,0,3,1,2,0.6,0.6212,0.43,0.3582,213
2,1,4,12,0,3,1,2,0.6,0.6212,0.46,0.4179,283
2,1,4,13,0,3,1,2,0.6,0.6212,0.46,0.2537,251
2,1,4,14,0,3,1,2,0.62,0.6212,0.46,0.194,258
2,1,4,15,0,3,1,2,0.64,0.6212,0.44,0.2836,268
2,1,4,16,0,3,1,2,0.64,0.6212,0.44,0.2836,390
2,1,4,17,0,3,1,1,0.66,0.6212,0.41,0.2985,744
2,1,4,18,0,3,1,1,0.66,0.6212,0.41,0.2537,759
2,1,4,19,0,3,1,1,0.66,0.6212,0.39,0.2239,494
2,1,4,20,0,3,1,1,0.64,0.6212,0.27,0.2239,372
2,1,4,21,0,3,1,1,0.6,0.6061,0.23,0.3284,298
2,1,4,22,0,3,1,1,0.56,0.5303,0.22,0.1642,181
2,1,4,23,0,3,1,1,0.52,0.5,0.23,0.4179,131
2,1,4,0,0,4,1,1,0.52,0.5,0.23,0.4179,45
2,1,4,1,0,4,1,1,0.48,0.4697,0.27,0.3284,13
2,1,4,2,0,4,1,1,0.46,0.4545,0.33,0.4478,18
2,1,4,3,0,4,1,1,0.42,0.4242,0.41,0.2985,5
2,1,4,4,0,4,1,1,0.38,0.3939,0.43,0.2836,1
2,1,4,5,0,4,1,1,0.38,0.3939,0.43,0.2836,29
2,1,4,6,0,4,1,1,0.36,0.3333,0.46,0.3284,126
2,1,4,7,0,4,1,1,0.34,0.3333,0.49,0.194,354
2,1,4,8,0,4,1,1,0.36,0.3485,0.46,0.2239,638
2,1,4,9,0,4,1,1,0.4,0.4091,0.37,0.2537,351
2,1,4,10,0,4,1,1,0.42,0.4242,0.35,0.2836,246
2,1,4,11,0,4,1,2,0.42,0.4242,0.38,0.2239,268
2,1,4,12,0,4,1,1,0.44,0.4394,0.33,0.0,276
2,1,4,13,0,4,1,1,0.46,0.4545,0.31,0.0,291
2,1,4,14,0,4,1,1,0.46,0.4545,0.33,0.1642,287
2,1,4,15,0,4,1,1,0.5,0.4848,0.31,0.1045,269
2,1,4,16,0,4,1,1,0.5,0.4848,0.31,0.194,402
2,1,4,17,0,4,1,1,0.5,0.4848,0.31,0.1642,822
2,1,4,18,0,4,1,1,0.5,0.4848,0.31,0.1045,698
2,1,4,19,0,4,1,1,0.48,0.4697,0.31,0.2537,487
2,1,4,20,0,4,1,1,0.44,0.4394,0.41,0.194,312
2,1,4,21,0,4,1,1,0.42,0.4242,0.47,0.194,234
2,1,4,22,0,4,1,1,0.4,0.4091,0.47,0.194,149
2,1,4,23,0,4,1,1,0.4,0.4091,0.5,0.1343,136
2,1,4,0,0,5,1,1,0.4,0.4091,0.43,0.0,61
2,1,4,1,0,5,1,1,0.36,0.3485,0.62,0.1343,38
2,1,4,2,0,5,1,1,0.36,0.3333,0.5,0.3881,11
2,1,4,3,0,5,1,1,0.34,0.303,0.53,0.3284,8
2,1,4,4,0,5,1,1,0.34,0.3182,0.49,0.2537,5
2,1,4,5,0,5,1,1,0.32,0.303,0.53,0.3284,23
2,1,4,6,0,5,1,1,0.3,0.2727,0.49,0.3881,80
2,1,4,7,0,5,1,1,0.3,0.2879,0.49,0.2836,246
2,1,4,8,0,5,1,1,0.3,0.2727,0.49,0.3284,508
2,1,4,9,0,5,1,1,0.34,0.303,0.42,0.3284,376
2,1,4,10,0,5,1,1,0.36,0.3333,0.4,0.3284,238
2,1,4,11,0,5,1,1,0.4,0.4091,0.37,0.2985,291
2,1,4,12,0,5,1,1,0.42,0.4242,0.35,0.2985,337
2,1,4,13,0,5,1,1,0.44,0.4394,0.33,0.3284,411
2,1,4,14,0,5,1,1,0.48,0.4697,0.29,0.3881,490
2,1,4,15,0,5,1,1,0.5,0.4848,0.27,0.2836,537
2,1,4,16,0,5,1,1,0.5,0.4848,0.22,0.4179,536
2,1,4,17,0,5,1,1,0.52,0.5,0.23,0.4179,655
2,1,4,18,0,5,1,1,0.5,0.4848,0.22,0.4627,484
2,1,4,19,0,5,1,1,0.48,0.4697,0.23,0.2985,412
2,1,4,20,0,5,1,1,0.46,0.4545,0.24,0.2836,252
2,1,4,21,0,5,1,1,0.44,0.4394,0.26,0.1343,190
2,1,4,22,0,5,1,1,0.4,0.4091,0.35,0.2239,158
2,1,4,23,0,5,1,1,0.42,0.4242,0.3,0.2836,113
2,1,4,0,0,6,0,1,0.42,0.4242,0.26,0.2985,94
2,1,4,1,0,6,0,1,0.4,0.4091,0.28,0.2537,69
2,1,4,2,0,6,0,1,0.36,0.3333,0.29,0.3582,36
2,1,4,3,0,6,0,1,0.36,0.3333,0.32,0.2537,28
2,1,4,4,0,6,0,1,0.32,0.3182,0.36,0.1642,7
2,1,4,5,0,6,0,1,0.32,0.3182,0.33,0.1642,2
2,1,4,6,0,6,0,1,0.32,0.3182,0.36,0.194,19
2,1,4,7,0,6,0,1,0.32,0.303,0.33,0.2836,54
2,1,4,8,0,6,0,1,0.34,0.3182,0.34,0.2537,123
2,1,4,9,0,6,0,1,0.4,0.4091,0.3,0.2537,276
2,1,4,10,0,6,0,1,0.42,0.4242,0.28,0.2537,363
2,1,4,11,0,6,0,1,0.44,0.4394,0.24,0.2985,495
2,1,4,12,0,6,0,1,0.46,0.4545,0.23,0.3881,590
2,1,4,13,0,6,0,1,0.5,0.4848,0.22,0.194,643
2,1,4,14,0,6,0,1,0.5,0.4848,0.22,0.2985,578
2,1,4,15,0,6,0,1,0.52,0.5,0.19,0.4179,626
2,1,4,16,0,6,0,1,0.54,0.5152,0.19,0.3881,615
2,1,4,17,0,6,0,1,0.54,0.5152,0.19,0.4179,567
2,1,4,18,0,6,0,1,0.54,0.5152,0.18,0.2985,517
2,1,4,19,0,6,0,1,0.54,0.5152,0.16,0.3284,413
2,1,4,20,0,6,0,1,0.5,0.4848,0.2,0.2239,208
2,1,4,21,0,6,0,1,0.5,0.4848,0.2,0.194,234
2,1,4,22,0,6,0,1,0.48,0.4697,0.2,0.194,182
2,1,4,23,0,6,0,1,0.46,0.4545,0.23,0.2239,118
2,1,4,0,0,0,0,1,0.44,0.4394,0.24,0.2239,85
2,1,4,1,0,0,0,1,0.44,0.4394,0.24,0.2239,64
2,1,4,2,0,0,0,1,0.44,0.4394,0.24,0.2239,32
2,1,4,3,0,0,0,1,0.42,0.4242,0.26,0.1343,26
2,1,4,4,0,0,0,1,0.4,0.4091,0.4,0.0,7
2,1,4,5,0,0,0,1,0.38,0.3939,0.46,0.0,12
2,1,4,6,0,0,0,1,0.36,0.3788,0.37,0.0,28
2,1,4,7,0,0,0,1,0.38,0.3939,0.27,0.1642,37
2,1,4,8,0,0,0,1,0.4,0.4091,0.3,0.194,84
2,1,4,9,0,0,0,1,0.44,0.4394,0.26,0.2239,179
2,1,4,10,0,0,0,1,0.5,0.4848,0.25,0.2239,299
2,1,4,11,0,0,0,1,0.5,0.4848,0.25,0.2836,404
2,1,4,12,0,0,0,1,0.54,0.5152,0.24,0.2537,457
2,1,4,13,0,0,0,1,0.58,0.5455,0.23,0.1642,483
2,1,4,14,0,0,0,1,0.6,0.5909,0.18,0.4478,503
2,1,4,15,0,0,0,1,0.62,0.6061,0.17,0.3582,486
2,1,4,16,0,0,0,1,0.64,0.6061,0.19,0.3284,476
2,1,4,17,0,0,0,1,0.62,0.6061,0.22,0.2985,411
2,1,4,18,0,0,0,1,0.62,0.6061,0.25,0.3284,310
2,1,4,19,0,0,0,1,0.6,0.6061,0.23,0.3881,276
2,1,4,20,0,0,0,1,0.56,0.5303,0.28,0.4179,211
2,1,4,21,0,0,0,1,0.52,0.5,0.34,0.2239,130
2,1,4,22,0,0,0,1,0.5,0.4848,0.36,0.2239,118
2,1,4,23,0,0,0,1,0.5,0.4848,0.39,0.2537,51
2,1,4,0,0,1,1,1,0.48,0.4697,0.39,0.2836,37
2,1,4,1,0,1,1,1,0.46,0.4545,0.41,0.1343,16
2,1,4,2,0,1,1,1,0.46,0.4545,0.31,0.194,6
2,1,4,3,0,1,1,1,0.44,0.4394,0.3,0.1642,3
2,1,4,4,0,1,1,1,0.44,0.4394,0.24,0.194,5
2,1,4,5,0,1,1,1,0.44,0.4394,0.24,0.194,32
2,1,4,6,0,1,1,1,0.42,0.4242,0.26,0.2239,111
2,1,4,7,0,1,1,1,0.42,0.4242,0.28,0.194,331
2,1,4,8,0,1,1,1,0.44,0.4394,0.3,0.194,617
2,1,4,9,0,1,1,1,0.46,0.4545,0.31,0.3582,286
2,1,4,10,0,1,1,1,0.5,0.4848,0.27,0.4925,178
2,1,4,11,0,1,1,1,0.52,0.5,0.27,0.4179,223
2,1,4,12,0,1,1,1,0.54,0.5152,0.28,0.7164,280
2,1,4,13,0,1,1,1,0.54,0.5152,0.28,0.5821,281
2,1,4,14,0,1,1,1,0.56,0.5303,0.28,0.5522,218
2,1,4,15,0,1,1,1,0.58,0.5455,0.28,0.5522,255
2,1,4,16,0,1,1,1,0.56,0.5303,0.3,0.4179,391
2,1,4,17,0,1,1,1,0.54,0.5152,0.32,0.4179,632
2,1,4,18,0,1,1,1,0.54,0.5152,0.34,0.2985,646
2,1,4,19,0,1,1,1,0.52,0.5,0.34,0.3582,421
2,1,4,20,0,1,1,1,0.5,0.4848,0.36,0.4478,276
2,1,4,21,0,1,1,3,0.48,0.4697,0.41,0.4179,165
2,1,4,22,0,1,1,2,0.46,0.4545,0.41,0.4925,108
2,1,4,23,0,1,1,1,0.44,0.4394,0.44,0.2985,67
2,1,4,0,0,2,1,2,0.44,0.4394,0.47,0.2836,26
2,1,4,1,0,2,1,1,0.42,0.4242,0.5,0.2239,9
2,1,4,2,0,2,1,1,0.36,0.3485,0.71,0.1343,2
2,1,4,3,0,2,1,1,0.36,0.3485,0.71,0.1343,2
2,1,4,4,0,2,1,1,0.34,0.3333,0.71,0.1343,2
2,1,4,5,0,2,1,1,0.34,0.3333,0.71,0.1343,24
2,1,4,6,0,2,1,1,0.34,0.3485,0.71,0.1045,103
2,1,4,7,0,2,1,1,0.34,0.3485,0.71,0.1045,384
2,1,4,8,0,2,1,1,0.38,0.3939,0.62,0.1343,692
2,1,4,9,0,2,1,1,0.42,0.4242,0.67,0.194,319
2,1,4,10,0,2,1,1,0.46,0.4545,0.47,0.1642,181
2,1,4,11,0,2,1,1,0.5,0.4848,0.36,0.0,239
2,1,4,12,0,2,1,1,0.54,0.5152,0.22,0.2836,259
2,1,4,13,0,2,1,1,0.52,0.5,0.23,0.1642,283
2,1,4,14,0,2,1,1,0.54,0.5152,0.24,0.194,224
2,1,4,15,0,2,1,1,0.56,0.5303,0.21,0.2985,203
2,1,4,16,0,2,1,1,0.58,0.5455,0.21,0.2537,362
2,1,4,17,0,2,1,1,0.56,0.5303,0.21,0.5224,744
2,1,4,18,0,2,1,1,0.54,0.5152,0.22,0.4179,704
2,1,4,19,0,2,1,1,0.52,0.5,0.2,0.3582,479
2,1,4,20,0,2,1,1,0.46,0.4545,0.28,0.3881,282
2,1,4,21,0,2,1,1,0.44,0.4394,0.3,0.4478,206
2,1,4,22,0,2,1,1,0.4,0.4091,0.37,0.4925,127
2,1,4,23,0,2,1,1,0.36,0.3333,0.4,0.4179,62
2,1,4,0,0,3,1,1,0.34,0.303,0.36,0.4179,30
2,1,4,1,0,3,1,1,0.34,0.3182,0.39,0.2836,12
2,1,4,2,0,3,1,1,0.32,0.303,0.45,0.2836,2
2,1,4,3,0,3,1,1,0.3,0.2879,0.49,0.2239,2
2,1,4,5,0,3,1,1,0.28,0.2727,0.56,0.194,27
2,1,4,6,0,3,1,1,0.28,0.2879,0.56,0.1045,106
2,1,4,7,0,3,1,1,0.28,0.2879,0.52,0.1343,321
2,1,4,8,0,3,1,1,0.3,0.2879,0.49,0.2239,595
2,1,4,9,0,3,1,2,0.32,0.303,0.49,0.2985,302
2,1,4,10,0,3,1,2,0.34,0.303,0.49,0.3284,153
2,1,4,11,0,3,1,2,0.38,0.3939,0.43,0.3284,180
2,1,4,12,0,3,1,2,0.36,0.3333,0.46,0.3881,182
2,1,4,13,0,3,1,2,0.4,0.4091,0.4,0.3582,163
2,1,4,14,0,3,1,1,0.36,0.3485,0.57,0.194,135
2,1,4,15,0,3,1,3,0.38,0.3939,0.46,0.2239,202
2,1,4,16,0,3,1,1,0.44,0.4394,0.33,0.2985,307
2,1,4,17,0,3,1,1,0.42,0.4242,0.35,0.3881,579
2,1,4,18,0,3,1,3,0.4,0.4091,0.43,0.4179,585
2,1,4,19,0,3,1,1,0.4,0.4091,0.4,0.3582,384
2,1,4,20,0,3,1,1,0.36,0.3333,0.46,0.3284,235
2,1,4,21,0,3,1,1,0.34,0.303,0.57,0.3881,165
2,1,4,22,0,3,1,1,0.34,0.303,0.57,0.3284,134
2,1,4,23,0,3,1,1,0.34,0.303,0.57,0.2985,61
2,1,4,0,0,4,1,1,0.32,0.303,0.66,0.2836,23
2,1,4,1,0,4,1,1,0.32,0.303,0.66,0.2239,9
2,1,4,2,0,4,1,1,0.32,0.303,0.61,0.2836,4
2,1,4,3,0,4,1,1,0.32,0.303,0.61,0.2537,5
2,1,4,4,0,4,1,1,0.3,0.2879,0.61,0.2239,1
2,1,4,5,0,4,1,1,0.3,0.2879,0.61,0.2239,21
2,1,4,6,0,4,1,1,0.3,0.2879,0.65,0.2537,96
2,1,4,7,0,4,1,1,0.3,0.2727,0.65,0.3284,306
2,1,4,8,0,4,1,1,0.32,0.303,0.66,0.3284,624
2,1,4,9,0,4,1,1,0.36,0.3333,0.57,0.3582,287
2,1,4,10,0,4,1,1,0.4,0.4091,0.5,0.2985,141
2,1,4,11,0,4,1,1,0.42,0.4242,0.47,0.2985,224
2,1,4,12,0,4,1,1,0.46,0.4545,0.41,0.4478,259
2,1,4,13,0,4,1,1,0.48,0.4697,0.36,0.4478,203
2,1,4,14,0,4,1,1,0.5,0.4848,0.31,0.3284,224
2,1,4,15,0,4,1,1,0.48,0.4697,0.31,0.2537,211
2,1,4,16,0,4,1,1,0.48,0.4697,0.31,0.2836,353
2,1,4,17,0,4,1,1,0.5,0.4848,0.27,0.3881,656
2,1,4,18,0,4,1,1,0.5,0.4848,0.27,0.3881,610
2,1,4,19,0,4,1,1,0.46,0.4545,0.31,0.2985,433
2,1,4,20,0,4,1,1,0.44,0.4394,0.33,0.2537,280
2,1,4,21,0,4,1,1,0.42,0.4242,0.35,0.1343,187
2,1,4,22,0,4,1,1,0.42,0.4242,0.35,0.194,158
2,1,4,23,0,4,1,1,0.42,0.4242,0.35,0.194,94
2,1,4,0,0,5,1,1,0.4,0.4091,0.37,0.2537,55
2,1,4,1,0,5,1,1,0.36,0.3485,0.46,0.194,30
2,1,4,2,0,5,1,1,0.34,0.3333,0.49,0.194,11
2,1,4,3,0,5,1,1,0.34,0.3333,0.61,0.1642,11
2,1,4,4,0,5,1,2,0.34,0.3333,0.53,0.1343,5
2,1,4,5,0,5,1,2,0.34,0.3333,0.53,0.1642,21
2,1,4,6,0,5,1,1,0.32,0.3182,0.57,0.1642,84
2,1,4,7,0,5,1,1,0.34,0.3182,0.61,0.2239,296
2,1,4,8,0,5,1,1,0.38,0.3939,0.46,0.1642,563
2,1,4,9,0,5,1,1,0.42,0.4242,0.41,0.1642,330
2,1,4,10,0,5,1,1,0.44,0.4394,0.38,0.194,192
2,1,4,11,0,5,1,1,0.46,0.4545,0.36,0.1343,233
2,1,4,12,0,5,1,1,0.5,0.4848,0.31,0.0,322
2,1,4,13,0,5,1,1,0.52,0.5,0.27,0.2836,358
2,1,4,14,0,5,1,1,0.52,0.5,0.27,0.0,348
2,1,4,15,0,5,1,1,0.54,0.5152,0.28,0.2537,352
2,1,4,16,0,5,1,1,0.56,0.5303,0.26,0.2537,463
2,1,4,17,0,5,1,1,0.56,0.5303,0.24,0.1642,738
2,1,4,18,0,5,1,1,0.54,0.5152,0.26,0.1343,671
2,1,4,19,0,5,1,1,0.54,0.5152,0.24,0.1642,427
2,1,4,20,0,5,1,1,0.5,0.4848,0.29,0.1343,286
2,1,4,21,0,5,1,1,0.5,0.4848,0.36,0.0,189
2,1,4,22,0,5,1,1,0.44,0.4394,0.62,0.1045,215
2,1,4,23,0,5,1,1,0.42,0.4242,0.62,0.0896,198
2,1,4,0,0,6,0,1,0.4,0.4091,0.58,0.1343,96
2,1,4,1,0,6,0,1,0.4,0.4091,0.58,0.1343,70
2,1,4,2,0,6,0,1,0.38,0.3939,0.66,0.1343,56
2,1,4,3,0,6,0,1,0.36,0.3636,0.66,0.0896,32
2,1,4,4,0,6,0,1,0.36,0.3636,0.71,0.1045,14
2,1,4,5,0,6,0,1,0.36,0.3636,0.66,0.1045,7
2,1,4,6,0,6,0,1,0.34,0.3333,0.76,0.1642,21
2,1,4,7,0,6,0,1,0.36,0.3636,0.71,0.1045,64
2,1,4,8,0,6,0,1,0.36,0.3485,0.71,0.1343,160
2,1,4,9,0,6,0,1,0.42,0.4242,0.54,0.1343,265
2,1,4,10,0,6,0,1,0.46,0.4545,0.51,0.1642,406
2,1,4,11,0,6,0,1,0.52,0.5,0.45,0.194,564
2,1,4,12,0,6,0,1,0.58,0.5455,0.35,0.2537,678
2,1,4,13,0,6,0,1,0.62,0.6212,0.33,0.2985,678
2,1,4,14,0,6,0,2,0.64,0.6212,0.27,0.4478,660
2,1,4,15,0,6,0,2,0.64,0.6212,0.27,0.3582,658
2,1,4,16,0,6,0,2,0.64,0.6212,0.27,0.3582,582
2,1,4,17,0,6,0,2,0.62,0.6212,0.33,0.2537,560
2,1,4,18,0,6,0,2,0.62,0.6212,0.35,0.2239,481
2,1,4,19,0,6,0,2,0.6,0.6212,0.4,0.1642,459
2,1,4,20,0,6,0,2,0.56,0.5303,0.46,0.1343,321
2,1,4,21,0,6,0,2,0.56,0.5303,0.43,0.1343,220
2,1,4,22,0,6,0,2,0.54,0.5152,0.52,0.1642,212
2,1,4,23,0,6,0,2,0.54,0.5152,0.56,0.194,196
2,1,4,0,0,0,0,2,0.54,0.5152,0.56,0.194,124
2,1,4,1,0,0,0,2,0.54,0.5152,0.56,0.1642,106
2,1,4,2,0,0,0,2,0.54,0.5152,0.56,0.1045,74
2,1,4,3,0,0,0,2,0.52,0.5,0.59,0.1343,45
2,1,4,4,0,0,0,2,0.54,0.5152,0.52,0.0,12
2,1,4,5,0,0,0,1,0.5,0.4848,0.68,0.1642,10
2,1,4,6,0,0,0,1,0.5,0.4848,0.63,0.1343,16
2,1,4,7,0,0,0,1,0.5,0.4848,0.63,0.1045,46
2,1,4,8,0,0,0,1,0.52,0.5,0.59,0.0,97
2,1,4,9,0,0,0,1,0.54,0.5152,0.56,0.2239,251
2,1,4,10,0,0,0,1,0.58,0.5455,0.53,0.2239,421
2,1,4,11,0,0,0,1,0.62,0.6212,0.46,0.2985,528
